time_key,full_time,hour,minute,second,is_office_hour,is_breakfast_time,is_lunch_time,is_dinner_time
155453,15:54:53,15,54,53,True,False,False,False
155454,15:54:54,15,54,54,True,False,False,False
155455,15:54:55,15,54,55,True,False,False,False
155456,15:54:56,15,54,56,True,False,False,False
155457,15:54:57,15,54,57,True,False,False,False
155458,15:54:58,15,54,58,True,False,False,False
155459,15:54:59,15,54,59,True,False,False,False
155500,15:55:00,15,55,0,True,False,False,False
155501,15:55:01,15,55,1,True,False,False,False
155502,15:55:02,15,55,2,True,False,False,False
155503,15:55:03,15,55,3,True,False,False,False
155504,15:55:04,15,55,4,True,False,False,False
155505,15:55:05,15,55,5,True,False,False,False
155506,15:55:06,15,55,6,True,False,False,False
155507,15:55:07,15,55,7,True,False,False,False
155508,15:55:08,15,55,8,True,False,False,False
155509,15:55:09,15,55,9,True,False,False,False
155510,15:55:10,15,55,10,True,False,False,False
155511,15:55:11,15,55,11,True,False,False,False
155512,15:55:12,15,55,12,True,False,False,False
155513,15:55:13,15,55,13,True,False,False,False
155514,15:55:14,15,55,14,True,False,False,False
155515,15:55:15,15,55,15,True,False,False,False
155516,15:55:16,15,55,16,True,False,False,False
155517,15:55:17,15,55,17,True,False,False,False
155518,15:55:18,15,55,18,True,False,False,False
155519,15:55:19,15,55,19,True,False,False,False
155520,15:55:20,15,55,20,True,False,False,False
155521,15:55:21,15,55,21,True,False,False,False
155522,15:55:22,15,55,22,True,False,False,False
155523,15:55:23,15,55,23,True,False,False,False
155524,15:55:24,15,55,24,True,False,False,False
155525,15:55:25,15,55,25,True,False,False,False
155526,15:55:26,15,55,26,True,False,False,False
155527,15:55:27,15,55,27,True,False,False,False
155528,15:55:28,15,55,28,True,False,False,False
155529,15:55:29,15,55,29,True,False,False,False
155530,15:55:30,15,55,30,True,False,False,False
155531,15:55:31,15,55,31,True,False,False,False
155532,15:55:32,15,55,32,True,False,False,False
155533,15:55:33,15,55,33,True,False,False,False
155534,15:55:34,15,55,34,True,False,False,False
155535,15:55:35,15,55,35,True,False,False,False
155536,15:55:36,15,55,36,True,False,False,False
155537,15:55:37,15,55,37,True,False,False,False
155538,15:55:38,15,55,38,True,False,False,False
155539,15:55:39,15,55,39,True,False,False,False
155540,15:55:40,15,55,40,True,False,False,False
155541,15:55:41,15,55,41,True,False,False,False
155542,15:55:42,15,55,42,True,False,False,False
155543,15:55:43,15,55,43,True,False,False,False
155544,15:55:44,15,55,44,True,False,False,False
155545,15:55:45,15,55,45,True,False,False,False
155546,15:55:46,15,55,46,True,False,False,False
155547,15:55:47,15,55,47,True,False,False,False
155548,15:55:48,15,55,48,True,False,False,False
155549,15:55:49,15,55,49,True,False,False,False
155550,15:55:50,15,55,50,True,False,False,False
155551,15:55:51,15,55,51,True,False,False,False
155552,15:55:52,15,55,52,True,False,False,False
155553,15:55:53,15,55,53,True,False,False,False
155554,15:55:54,15,55,54,True,False,False,False
155555,15:55:55,15,55,55,True,False,False,False
155556,15:55:56,15,55,56,True,False,False,False
155557,15:55:57,15,55,57,True,False,False,False
155558,15:55:58,15,55,58,True,False,False,False
155559,15:55:59,15,55,59,True,False,False,False
155600,15:56:00,15,56,0,True,False,False,False
155601,15:56:01,15,56,1,True,False,False,False
155602,15:56:02,15,56,2,True,False,False,False
155603,15:56:03,15,56,3,True,False,False,False
155604,15:56:04,15,56,4,True,False,False,False
155605,15:56:05,15,56,5,True,False,False,False
155606,15:56:06,15,56,6,True,False,False,False
155607,15:56:07,15,56,7,True,False,False,False
155608,15:56:08,15,56,8,True,False,False,False
155609,15:56:09,15,56,9,True,False,False,False
155610,15:56:10,15,56,10,True,False,False,False
155611,15:56:11,15,56,11,True,False,False,False
155612,15:56:12,15,56,12,True,False,False,False
155613,15:56:13,15,56,13,True,False,False,False
155614,15:56:14,15,56,14,True,False,False,False
155615,15:56:15,15,56,15,True,False,False,False
155616,15:56:16,15,56,16,True,False,False,False
155617,15:56:17,15,56,17,True,False,False,False
155618,15:56:18,15,56,18,True,False,False,False
155619,15:56:19,15,56,19,True,False,False,False
155620,15:56:20,15,56,20,True,False,False,False
155621,15:56:21,15,56,21,True,False,False,False
155622,15:56:22,15,56,22,True,False,False,False
155623,15:56:23,15,56,23,True,False,False,False
155624,15:56:24,15,56,24,True,False,False,False
155625,15:56:25,15,56,25,True,False,False,False
155626,15:56:26,15,56,26,True,False,False,False
155627,15:56:27,15,56,27,True,False,False,False
155628,15:56:28,15,56,28,True,False,False,False
155629,15:56:29,15,56,29,True,False,False,False
155630,15:56:30,15,56,30,True,False,False,False
155631,15:56:31,15,56,31,True,False,False,False
155632,15:56:32,15,56,32,True,False,False,False
155633,15:56:33,15,56,33,True,False,False,False
155634,15:56:34,15,56,34,True,False,False,False
155635,15:56:35,15,56,35,True,False,False,False
155636,15:56:36,15,56,36,True,False,False,False
155637,15:56:37,15,56,37,True,False,False,False
155638,15:56:38,15,56,38,True,False,False,False
155639,15:56:39,15,56,39,True,False,False,False
155640,15:56:40,15,56,40,True,False,False,False
155641,15:56:41,15,56,41,True,False,False,False
155642,15:56:42,15,56,42,True,False,False,False
155643,15:56:43,15,56,43,True,False,False,False
155644,15:56:44,15,56,44,True,False,False,False
155645,15:56:45,15,56,45,True,False,False,False
155646,15:56:46,15,56,46,True,False,False,False
155647,15:56:47,15,56,47,True,False,False,False
155648,15:56:48,15,56,48,True,False,False,False
155649,15:56:49,15,56,49,True,False,False,False
155650,15:56:50,15,56,50,True,False,False,False
155651,15:56:51,15,56,51,True,False,False,False
155652,15:56:52,15,56,52,True,False,False,False
155653,15:56:53,15,56,53,True,False,False,False
155654,15:56:54,15,56,54,True,False,False,False
155655,15:56:55,15,56,55,True,False,False,False
155656,15:56:56,15,56,56,True,False,False,False
155657,15:56:57,15,56,57,True,False,False,False
155658,15:56:58,15,56,58,True,False,False,False
155659,15:56:59,15,56,59,True,False,False,False
155700,15:57:00,15,57,0,True,False,False,False
155701,15:57:01,15,57,1,True,False,False,False
155702,15:57:02,15,57,2,True,False,False,False
155703,15:57:03,15,57,3,True,False,False,False
155704,15:57:04,15,57,4,True,False,False,False
155705,15:57:05,15,57,5,True,False,False,False
155706,15:57:06,15,57,6,True,False,False,False
155707,15:57:07,15,57,7,True,False,False,False
155708,15:57:08,15,57,8,True,False,False,False
155709,15:57:09,15,57,9,True,False,False,False
155710,15:57:10,15,57,10,True,False,False,False
155711,15:57:11,15,57,11,True,False,False,False
155712,15:57:12,15,57,12,True,False,False,False
155713,15:57:13,15,57,13,True,False,False,False
155714,15:57:14,15,57,14,True,False,False,False
155715,15:57:15,15,57,15,True,False,False,False
155716,15:57:16,15,57,16,True,False,False,False
155717,15:57:17,15,57,17,True,False,False,False
155718,15:57:18,15,57,18,True,False,False,False
155719,15:57:19,15,57,19,True,False,False,False
155720,15:57:20,15,57,20,True,False,False,False
155721,15:57:21,15,57,21,True,False,False,False
155722,15:57:22,15,57,22,True,False,False,False
155723,15:57:23,15,57,23,True,False,False,False
155724,15:57:24,15,57,24,True,False,False,False
155725,15:57:25,15,57,25,True,False,False,False
155726,15:57:26,15,57,26,True,False,False,False
155727,15:57:27,15,57,27,True,False,False,False
155728,15:57:28,15,57,28,True,False,False,False
155729,15:57:29,15,57,29,True,False,False,False
155730,15:57:30,15,57,30,True,False,False,False
155731,15:57:31,15,57,31,True,False,False,False
155732,15:57:32,15,57,32,True,False,False,False
155733,15:57:33,15,57,33,True,False,False,False
155734,15:57:34,15,57,34,True,False,False,False
155735,15:57:35,15,57,35,True,False,False,False
155736,15:57:36,15,57,36,True,False,False,False
155737,15:57:37,15,57,37,True,False,False,False
155738,15:57:38,15,57,38,True,False,False,False
155739,15:57:39,15,57,39,True,False,False,False
155740,15:57:40,15,57,40,True,False,False,False
155741,15:57:41,15,57,41,True,False,False,False
155742,15:57:42,15,57,42,True,False,False,False
155743,15:57:43,15,57,43,True,False,False,False
155744,15:57:44,15,57,44,True,False,False,False
155745,15:57:45,15,57,45,True,False,False,False
155746,15:57:46,15,57,46,True,False,False,False
155747,15:57:47,15,57,47,True,False,False,False
155748,15:57:48,15,57,48,True,False,False,False
155749,15:57:49,15,57,49,True,False,False,False
155750,15:57:50,15,57,50,True,False,False,False
155751,15:57:51,15,57,51,True,False,False,False
155752,15:57:52,15,57,52,True,False,False,False
155753,15:57:53,15,57,53,True,False,False,False
155754,15:57:54,15,57,54,True,False,False,False
155755,15:57:55,15,57,55,True,False,False,False
155756,15:57:56,15,57,56,True,False,False,False
155757,15:57:57,15,57,57,True,False,False,False
155758,15:57:58,15,57,58,True,False,False,False
155759,15:57:59,15,57,59,True,False,False,False
155800,15:58:00,15,58,0,True,False,False,False
155801,15:58:01,15,58,1,True,False,False,False
155802,15:58:02,15,58,2,True,False,False,False
155803,15:58:03,15,58,3,True,False,False,False
155804,15:58:04,15,58,4,True,False,False,False
155805,15:58:05,15,58,5,True,False,False,False
155806,15:58:06,15,58,6,True,False,False,False
155807,15:58:07,15,58,7,True,False,False,False
155808,15:58:08,15,58,8,True,False,False,False
155809,15:58:09,15,58,9,True,False,False,False
155810,15:58:10,15,58,10,True,False,False,False
155811,15:58:11,15,58,11,True,False,False,False
155812,15:58:12,15,58,12,True,False,False,False
155813,15:58:13,15,58,13,True,False,False,False
155814,15:58:14,15,58,14,True,False,False,False
155815,15:58:15,15,58,15,True,False,False,False
155816,15:58:16,15,58,16,True,False,False,False
155817,15:58:17,15,58,17,True,False,False,False
155818,15:58:18,15,58,18,True,False,False,False
155819,15:58:19,15,58,19,True,False,False,False
155820,15:58:20,15,58,20,True,False,False,False
155821,15:58:21,15,58,21,True,False,False,False
155822,15:58:22,15,58,22,True,False,False,False
155823,15:58:23,15,58,23,True,False,False,False
155824,15:58:24,15,58,24,True,False,False,False
155825,15:58:25,15,58,25,True,False,False,False
155826,15:58:26,15,58,26,True,False,False,False
155827,15:58:27,15,58,27,True,False,False,False
155828,15:58:28,15,58,28,True,False,False,False
155829,15:58:29,15,58,29,True,False,False,False
155830,15:58:30,15,58,30,True,False,False,False
155831,15:58:31,15,58,31,True,False,False,False
155832,15:58:32,15,58,32,True,False,False,False
155833,15:58:33,15,58,33,True,False,False,False
155834,15:58:34,15,58,34,True,False,False,False
155835,15:58:35,15,58,35,True,False,False,False
155836,15:58:36,15,58,36,True,False,False,False
155837,15:58:37,15,58,37,True,False,False,False
155838,15:58:38,15,58,38,True,False,False,False
155839,15:58:39,15,58,39,True,False,False,False
155840,15:58:40,15,58,40,True,False,False,False
155841,15:58:41,15,58,41,True,False,False,False
155842,15:58:42,15,58,42,True,False,False,False
155843,15:58:43,15,58,43,True,False,False,False
155844,15:58:44,15,58,44,True,False,False,False
155845,15:58:45,15,58,45,True,False,False,False
155846,15:58:46,15,58,46,True,False,False,False
155847,15:58:47,15,58,47,True,False,False,False
155848,15:58:48,15,58,48,True,False,False,False
155849,15:58:49,15,58,49,True,False,False,False
155850,15:58:50,15,58,50,True,False,False,False
155851,15:58:51,15,58,51,True,False,False,False
155852,15:58:52,15,58,52,True,False,False,False
155853,15:58:53,15,58,53,True,False,False,False
155854,15:58:54,15,58,54,True,False,False,False
155855,15:58:55,15,58,55,True,False,False,False
155856,15:58:56,15,58,56,True,False,False,False
155857,15:58:57,15,58,57,True,False,False,False
155858,15:58:58,15,58,58,True,False,False,False
155859,15:58:59,15,58,59,True,False,False,False
155900,15:59:00,15,59,0,True,False,False,False
155901,15:59:01,15,59,1,True,False,False,False
155902,15:59:02,15,59,2,True,False,False,False
155903,15:59:03,15,59,3,True,False,False,False
155904,15:59:04,15,59,4,True,False,False,False
155905,15:59:05,15,59,5,True,False,False,False
155906,15:59:06,15,59,6,True,False,False,False
155907,15:59:07,15,59,7,True,False,False,False
155908,15:59:08,15,59,8,True,False,False,False
155909,15:59:09,15,59,9,True,False,False,False
155910,15:59:10,15,59,10,True,False,False,False
155911,15:59:11,15,59,11,True,False,False,False
155912,15:59:12,15,59,12,True,False,False,False
155913,15:59:13,15,59,13,True,False,False,False
155914,15:59:14,15,59,14,True,False,False,False
155915,15:59:15,15,59,15,True,False,False,False
155916,15:59:16,15,59,16,True,False,False,False
155917,15:59:17,15,59,17,True,False,False,False
155918,15:59:18,15,59,18,True,False,False,False
155919,15:59:19,15,59,19,True,False,False,False
155920,15:59:20,15,59,20,True,False,False,False
155921,15:59:21,15,59,21,True,False,False,False
155922,15:59:22,15,59,22,True,False,False,False
155923,15:59:23,15,59,23,True,False,False,False
155924,15:59:24,15,59,24,True,False,False,False
155925,15:59:25,15,59,25,True,False,False,False
155926,15:59:26,15,59,26,True,False,False,False
155927,15:59:27,15,59,27,True,False,False,False
155928,15:59:28,15,59,28,True,False,False,False
155929,15:59:29,15,59,29,True,False,False,False
155930,15:59:30,15,59,30,True,False,False,False
155931,15:59:31,15,59,31,True,False,False,False
155932,15:59:32,15,59,32,True,False,False,False
155933,15:59:33,15,59,33,True,False,False,False
155934,15:59:34,15,59,34,True,False,False,False
155935,15:59:35,15,59,35,True,False,False,False
155936,15:59:36,15,59,36,True,False,False,False
155937,15:59:37,15,59,37,True,False,False,False
155938,15:59:38,15,59,38,True,False,False,False
155939,15:59:39,15,59,39,True,False,False,False
155940,15:59:40,15,59,40,True,False,False,False
155941,15:59:41,15,59,41,True,False,False,False
155942,15:59:42,15,59,42,True,False,False,False
155943,15:59:43,15,59,43,True,False,False,False
155944,15:59:44,15,59,44,True,False,False,False
155945,15:59:45,15,59,45,True,False,False,False
155946,15:59:46,15,59,46,True,False,False,False
155947,15:59:47,15,59,47,True,False,False,False
155948,15:59:48,15,59,48,True,False,False,False
155949,15:59:49,15,59,49,True,False,False,False
155950,15:59:50,15,59,50,True,False,False,False
155951,15:59:51,15,59,51,True,False,False,False
155952,15:59:52,15,59,52,True,False,False,False
155953,15:59:53,15,59,53,True,False,False,False
155954,15:59:54,15,59,54,True,False,False,False
155955,15:59:55,15,59,55,True,False,False,False
155956,15:59:56,15,59,56,True,False,False,False
155957,15:59:57,15,59,57,True,False,False,False
155958,15:59:58,15,59,58,True,False,False,False
155959,15:59:59,15,59,59,True,False,False,False
160000,16:00:00,16,0,0,True,False,False,False
160001,16:00:01,16,0,1,True,False,False,False
160002,16:00:02,16,0,2,True,False,False,False
160003,16:00:03,16,0,3,True,False,False,False
160004,16:00:04,16,0,4,True,False,False,False
160005,16:00:05,16,0,5,True,False,False,False
160006,16:00:06,16,0,6,True,False,False,False
160007,16:00:07,16,0,7,True,False,False,False
160008,16:00:08,16,0,8,True,False,False,False
160009,16:00:09,16,0,9,True,False,False,False
160010,16:00:10,16,0,10,True,False,False,False
160011,16:00:11,16,0,11,True,False,False,False
160012,16:00:12,16,0,12,True,False,False,False
160013,16:00:13,16,0,13,True,False,False,False
160014,16:00:14,16,0,14,True,False,False,False
160015,16:00:15,16,0,15,True,False,False,False
160016,16:00:16,16,0,16,True,False,False,False
160017,16:00:17,16,0,17,True,False,False,False
160018,16:00:18,16,0,18,True,False,False,False
160019,16:00:19,16,0,19,True,False,False,False
160020,16:00:20,16,0,20,True,False,False,False
160021,16:00:21,16,0,21,True,False,False,False
160022,16:00:22,16,0,22,True,False,False,False
160023,16:00:23,16,0,23,True,False,False,False
160024,16:00:24,16,0,24,True,False,False,False
160025,16:00:25,16,0,25,True,False,False,False
160026,16:00:26,16,0,26,True,False,False,False
160027,16:00:27,16,0,27,True,False,False,False
160028,16:00:28,16,0,28,True,False,False,False
160029,16:00:29,16,0,29,True,False,False,False
160030,16:00:30,16,0,30,True,False,False,False
160031,16:00:31,16,0,31,True,False,False,False
160032,16:00:32,16,0,32,True,False,False,False
160033,16:00:33,16,0,33,True,False,False,False
160034,16:00:34,16,0,34,True,False,False,False
160035,16:00:35,16,0,35,True,False,False,False
160036,16:00:36,16,0,36,True,False,False,False
160037,16:00:37,16,0,37,True,False,False,False
160038,16:00:38,16,0,38,True,False,False,False
160039,16:00:39,16,0,39,True,False,False,False
160040,16:00:40,16,0,40,True,False,False,False
160041,16:00:41,16,0,41,True,False,False,False
160042,16:00:42,16,0,42,True,False,False,False
160043,16:00:43,16,0,43,True,False,False,False
160044,16:00:44,16,0,44,True,False,False,False
160045,16:00:45,16,0,45,True,False,False,False
160046,16:00:46,16,0,46,True,False,False,False
160047,16:00:47,16,0,47,True,False,False,False
160048,16:00:48,16,0,48,True,False,False,False
160049,16:00:49,16,0,49,True,False,False,False
160050,16:00:50,16,0,50,True,False,False,False
160051,16:00:51,16,0,51,True,False,False,False
160052,16:00:52,16,0,52,True,False,False,False
160053,16:00:53,16,0,53,True,False,False,False
160054,16:00:54,16,0,54,True,False,False,False
160055,16:00:55,16,0,55,True,False,False,False
160056,16:00:56,16,0,56,True,False,False,False
160057,16:00:57,16,0,57,True,False,False,False
160058,16:00:58,16,0,58,True,False,False,False
160059,16:00:59,16,0,59,True,False,False,False
160100,16:01:00,16,1,0,True,False,False,False
160101,16:01:01,16,1,1,True,False,False,False
160102,16:01:02,16,1,2,True,False,False,False
160103,16:01:03,16,1,3,True,False,False,False
160104,16:01:04,16,1,4,True,False,False,False
160105,16:01:05,16,1,5,True,False,False,False
160106,16:01:06,16,1,6,True,False,False,False
160107,16:01:07,16,1,7,True,False,False,False
160108,16:01:08,16,1,8,True,False,False,False
160109,16:01:09,16,1,9,True,False,False,False
160110,16:01:10,16,1,10,True,False,False,False
160111,16:01:11,16,1,11,True,False,False,False
160112,16:01:12,16,1,12,True,False,False,False
160113,16:01:13,16,1,13,True,False,False,False
160114,16:01:14,16,1,14,True,False,False,False
160115,16:01:15,16,1,15,True,False,False,False
160116,16:01:16,16,1,16,True,False,False,False
160117,16:01:17,16,1,17,True,False,False,False
160118,16:01:18,16,1,18,True,False,False,False
160119,16:01:19,16,1,19,True,False,False,False
160120,16:01:20,16,1,20,True,False,False,False
160121,16:01:21,16,1,21,True,False,False,False
160122,16:01:22,16,1,22,True,False,False,False
160123,16:01:23,16,1,23,True,False,False,False
160124,16:01:24,16,1,24,True,False,False,False
160125,16:01:25,16,1,25,True,False,False,False
160126,16:01:26,16,1,26,True,False,False,False
160127,16:01:27,16,1,27,True,False,False,False
160128,16:01:28,16,1,28,True,False,False,False
160129,16:01:29,16,1,29,True,False,False,False
160130,16:01:30,16,1,30,True,False,False,False
160131,16:01:31,16,1,31,True,False,False,False
160132,16:01:32,16,1,32,True,False,False,False
160133,16:01:33,16,1,33,True,False,False,False
160134,16:01:34,16,1,34,True,False,False,False
160135,16:01:35,16,1,35,True,False,False,False
160136,16:01:36,16,1,36,True,False,False,False
160137,16:01:37,16,1,37,True,False,False,False
160138,16:01:38,16,1,38,True,False,False,False
160139,16:01:39,16,1,39,True,False,False,False
160140,16:01:40,16,1,40,True,False,False,False
160141,16:01:41,16,1,41,True,False,False,False
160142,16:01:42,16,1,42,True,False,False,False
160143,16:01:43,16,1,43,True,False,False,False
160144,16:01:44,16,1,44,True,False,False,False
160145,16:01:45,16,1,45,True,False,False,False
160146,16:01:46,16,1,46,True,False,False,False
160147,16:01:47,16,1,47,True,False,False,False
160148,16:01:48,16,1,48,True,False,False,False
160149,16:01:49,16,1,49,True,False,False,False
160150,16:01:50,16,1,50,True,False,False,False
160151,16:01:51,16,1,51,True,False,False,False
160152,16:01:52,16,1,52,True,False,False,False
160153,16:01:53,16,1,53,True,False,False,False
160154,16:01:54,16,1,54,True,False,False,False
160155,16:01:55,16,1,55,True,False,False,False
160156,16:01:56,16,1,56,True,False,False,False
160157,16:01:57,16,1,57,True,False,False,False
160158,16:01:58,16,1,58,True,False,False,False
160159,16:01:59,16,1,59,True,False,False,False
160200,16:02:00,16,2,0,True,False,False,False
160201,16:02:01,16,2,1,True,False,False,False
160202,16:02:02,16,2,2,True,False,False,False
160203,16:02:03,16,2,3,True,False,False,False
160204,16:02:04,16,2,4,True,False,False,False
160205,16:02:05,16,2,5,True,False,False,False
160206,16:02:06,16,2,6,True,False,False,False
160207,16:02:07,16,2,7,True,False,False,False
160208,16:02:08,16,2,8,True,False,False,False
160209,16:02:09,16,2,9,True,False,False,False
160210,16:02:10,16,2,10,True,False,False,False
160211,16:02:11,16,2,11,True,False,False,False
160212,16:02:12,16,2,12,True,False,False,False
160213,16:02:13,16,2,13,True,False,False,False
160214,16:02:14,16,2,14,True,False,False,False
160215,16:02:15,16,2,15,True,False,False,False
160216,16:02:16,16,2,16,True,False,False,False
160217,16:02:17,16,2,17,True,False,False,False
160218,16:02:18,16,2,18,True,False,False,False
160219,16:02:19,16,2,19,True,False,False,False
160220,16:02:20,16,2,20,True,False,False,False
160221,16:02:21,16,2,21,True,False,False,False
160222,16:02:22,16,2,22,True,False,False,False
160223,16:02:23,16,2,23,True,False,False,False
160224,16:02:24,16,2,24,True,False,False,False
160225,16:02:25,16,2,25,True,False,False,False
160226,16:02:26,16,2,26,True,False,False,False
160227,16:02:27,16,2,27,True,False,False,False
160228,16:02:28,16,2,28,True,False,False,False
160229,16:02:29,16,2,29,True,False,False,False
160230,16:02:30,16,2,30,True,False,False,False
160231,16:02:31,16,2,31,True,False,False,False
160232,16:02:32,16,2,32,True,False,False,False
160233,16:02:33,16,2,33,True,False,False,False
160234,16:02:34,16,2,34,True,False,False,False
160235,16:02:35,16,2,35,True,False,False,False
160236,16:02:36,16,2,36,True,False,False,False
160237,16:02:37,16,2,37,True,False,False,False
160238,16:02:38,16,2,38,True,False,False,False
160239,16:02:39,16,2,39,True,False,False,False
160240,16:02:40,16,2,40,True,False,False,False
160241,16:02:41,16,2,41,True,False,False,False
160242,16:02:42,16,2,42,True,False,False,False
160243,16:02:43,16,2,43,True,False,False,False
160244,16:02:44,16,2,44,True,False,False,False
160245,16:02:45,16,2,45,True,False,False,False
160246,16:02:46,16,2,46,True,False,False,False
160247,16:02:47,16,2,47,True,False,False,False
160248,16:02:48,16,2,48,True,False,False,False
160249,16:02:49,16,2,49,True,False,False,False
160250,16:02:50,16,2,50,True,False,False,False
160251,16:02:51,16,2,51,True,False,False,False
160252,16:02:52,16,2,52,True,False,False,False
160253,16:02:53,16,2,53,True,False,False,False
160254,16:02:54,16,2,54,True,False,False,False
160255,16:02:55,16,2,55,True,False,False,False
160256,16:02:56,16,2,56,True,False,False,False
160257,16:02:57,16,2,57,True,False,False,False
160258,16:02:58,16,2,58,True,False,False,False
160259,16:02:59,16,2,59,True,False,False,False
160300,16:03:00,16,3,0,True,False,False,False
160301,16:03:01,16,3,1,True,False,False,False
160302,16:03:02,16,3,2,True,False,False,False
160303,16:03:03,16,3,3,True,False,False,False
160304,16:03:04,16,3,4,True,False,False,False
160305,16:03:05,16,3,5,True,False,False,False
160306,16:03:06,16,3,6,True,False,False,False
160307,16:03:07,16,3,7,True,False,False,False
160308,16:03:08,16,3,8,True,False,False,False
160309,16:03:09,16,3,9,True,False,False,False
160310,16:03:10,16,3,10,True,False,False,False
160311,16:03:11,16,3,11,True,False,False,False
160312,16:03:12,16,3,12,True,False,False,False
160313,16:03:13,16,3,13,True,False,False,False
160314,16:03:14,16,3,14,True,False,False,False
160315,16:03:15,16,3,15,True,False,False,False
160316,16:03:16,16,3,16,True,False,False,False
160317,16:03:17,16,3,17,True,False,False,False
160318,16:03:18,16,3,18,True,False,False,False
160319,16:03:19,16,3,19,True,False,False,False
160320,16:03:20,16,3,20,True,False,False,False
160321,16:03:21,16,3,21,True,False,False,False
160322,16:03:22,16,3,22,True,False,False,False
160323,16:03:23,16,3,23,True,False,False,False
160324,16:03:24,16,3,24,True,False,False,False
160325,16:03:25,16,3,25,True,False,False,False
160326,16:03:26,16,3,26,True,False,False,False
160327,16:03:27,16,3,27,True,False,False,False
160328,16:03:28,16,3,28,True,False,False,False
160329,16:03:29,16,3,29,True,False,False,False
160330,16:03:30,16,3,30,True,False,False,False
160331,16:03:31,16,3,31,True,False,False,False
160332,16:03:32,16,3,32,True,False,False,False
160333,16:03:33,16,3,33,True,False,False,False
160334,16:03:34,16,3,34,True,False,False,False
160335,16:03:35,16,3,35,True,False,False,False
160336,16:03:36,16,3,36,True,False,False,False
160337,16:03:37,16,3,37,True,False,False,False
160338,16:03:38,16,3,38,True,False,False,False
160339,16:03:39,16,3,39,True,False,False,False
160340,16:03:40,16,3,40,True,False,False,False
160341,16:03:41,16,3,41,True,False,False,False
160342,16:03:42,16,3,42,True,False,False,False
160343,16:03:43,16,3,43,True,False,False,False
160344,16:03:44,16,3,44,True,False,False,False
160345,16:03:45,16,3,45,True,False,False,False
160346,16:03:46,16,3,46,True,False,False,False
160347,16:03:47,16,3,47,True,False,False,False
160348,16:03:48,16,3,48,True,False,False,False
160349,16:03:49,16,3,49,True,False,False,False
160350,16:03:50,16,3,50,True,False,False,False
160351,16:03:51,16,3,51,True,False,False,False
160352,16:03:52,16,3,52,True,False,False,False
160353,16:03:53,16,3,53,True,False,False,False
160354,16:03:54,16,3,54,True,False,False,False
160355,16:03:55,16,3,55,True,False,False,False
160356,16:03:56,16,3,56,True,False,False,False
160357,16:03:57,16,3,57,True,False,False,False
160358,16:03:58,16,3,58,True,False,False,False
160359,16:03:59,16,3,59,True,False,False,False
160400,16:04:00,16,4,0,True,False,False,False
160401,16:04:01,16,4,1,True,False,False,False
160402,16:04:02,16,4,2,True,False,False,False
160403,16:04:03,16,4,3,True,False,False,False
160404,16:04:04,16,4,4,True,False,False,False
160405,16:04:05,16,4,5,True,False,False,False
160406,16:04:06,16,4,6,True,False,False,False
160407,16:04:07,16,4,7,True,False,False,False
160408,16:04:08,16,4,8,True,False,False,False
160409,16:04:09,16,4,9,True,False,False,False
160410,16:04:10,16,4,10,True,False,False,False
160411,16:04:11,16,4,11,True,False,False,False
160412,16:04:12,16,4,12,True,False,False,False
160413,16:04:13,16,4,13,True,False,False,False
160414,16:04:14,16,4,14,True,False,False,False
160415,16:04:15,16,4,15,True,False,False,False
160416,16:04:16,16,4,16,True,False,False,False
160417,16:04:17,16,4,17,True,False,False,False
160418,16:04:18,16,4,18,True,False,False,False
160419,16:04:19,16,4,19,True,False,False,False
160420,16:04:20,16,4,20,True,False,False,False
160421,16:04:21,16,4,21,True,False,False,False
160422,16:04:22,16,4,22,True,False,False,False
160423,16:04:23,16,4,23,True,False,False,False
160424,16:04:24,16,4,24,True,False,False,False
160425,16:04:25,16,4,25,True,False,False,False
160426,16:04:26,16,4,26,True,False,False,False
160427,16:04:27,16,4,27,True,False,False,False
160428,16:04:28,16,4,28,True,False,False,False
160429,16:04:29,16,4,29,True,False,False,False
160430,16:04:30,16,4,30,True,False,False,False
160431,16:04:31,16,4,31,True,False,False,False
160432,16:04:32,16,4,32,True,False,False,False
160433,16:04:33,16,4,33,True,False,False,False
160434,16:04:34,16,4,34,True,False,False,False
160435,16:04:35,16,4,35,True,False,False,False
160436,16:04:36,16,4,36,True,False,False,False
160437,16:04:37,16,4,37,True,False,False,False
160438,16:04:38,16,4,38,True,False,False,False
160439,16:04:39,16,4,39,True,False,False,False
160440,16:04:40,16,4,40,True,False,False,False
160441,16:04:41,16,4,41,True,False,False,False
160442,16:04:42,16,4,42,True,False,False,False
160443,16:04:43,16,4,43,True,False,False,False
160444,16:04:44,16,4,44,True,False,False,False
160445,16:04:45,16,4,45,True,False,False,False
160446,16:04:46,16,4,46,True,False,False,False
160447,16:04:47,16,4,47,True,False,False,False
160448,16:04:48,16,4,48,True,False,False,False
160449,16:04:49,16,4,49,True,False,False,False
160450,16:04:50,16,4,50,True,False,False,False
160451,16:04:51,16,4,51,True,False,False,False
160452,16:04:52,16,4,52,True,False,False,False
160453,16:04:53,16,4,53,True,False,False,False
160454,16:04:54,16,4,54,True,False,False,False
160455,16:04:55,16,4,55,True,False,False,False
160456,16:04:56,16,4,56,True,False,False,False
160457,16:04:57,16,4,57,True,False,False,False
160458,16:04:58,16,4,58,True,False,False,False
